 no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
4,2,1,3,10,8,462,14,0,13,3,1
3,2,1,97,360,7,262,173,182,220,98,1
1,1,2,82,215,0,192,40,110,179,66,2
3,2,1,3,14,1,524,5,6,11,4,1
2,1,2,15,54,4,302,49,27,42,18,1
1,2,1,63,180,4,422,119,86,189,45,1
1,2,2,87,281,2,409,216,55,259,79,1
1,2,2,2,11,1,2,2,1,12,5,1
3,2,2,55,120,2,64,79,110,197,55,2
0,2,1,94,235,5,89,251,158,267,83,2
0,1,1,83,197,7,486,133,74,174,89,1
0,1,2,38,112,3,134,45,28,81,59,2
2,2,1,61,178,2,371,79,82,129,54,1
3,1,1,38,144,3,76,30,62,86,42,2
4,1,2,92,319,2,598,269,118,192,86,1
5,1,1,39,152,4,536,105,11,149,36,1
4,1,1,9,41,2,215,10,7,40,15,2
3,2,2,85,245,9,60,252,87,308,43,2
4,1,1,47,125,0,391,2,49,144,70,1
1,2,1,26,88,6,210,24,42,101,30,2
0,1,2,94,229,8,89,10,175,219,88,2
3,1,1,67,187,6,48,42,37,191,49,2
2,2,1,21,78,0,204,18,31,43,31,1
2,2,2,66,210,9,358,78,70,256,96,1
1,2,1,20,51,7,341,59,0,45,12,1
2,2,2,57,195,9,27,78,15,194,85,2
1,1,1,68,200,8,426,116,131,168,90,1
1,1,1,94,338,9,528,259,186,205,124,1
0,1,2,63,142,5,455,90,119,205,34,1
2,2,1,36,73,9,488,17,52,89,56,1
2,1,2,92,248,9,532,194,21,220,59,1
0,2,2,19,79,1,254,39,38,56,17,1
1,2,1,83,259,3,511,228,64,322,126,1
5,1,1,36,117,0,349,62,53,100,42,1
1,2,1,32,94,9,530,35,64,100,48,1
1,1,1,54,114,2,407,45,8,187,39,1
0,1,1,83,334,4,183,188,89,287,122,2
4,2,1,19,52,8,49,1,0,63,20,2
4,1,2,2,12,1,546,3,0,13,6,1
4,2,2,77,312,9,86,143,38,235,75,2
5,2,2,67,189,5,108,100,50,246,90,2
0,2,1,16,36,0,464,22,7,32,12,1
0,1,1,10,29,8,173,21,6,21,12,2
3,2,2,34,95,5,354,6,13,72,22,1
1,1,2,70,225,0,251,150,87,210,95,1
5,1,2,92,215,2,550,133,117,245,68,1
5,1,2,88,239,1,346,124,55,178,119,1
1,2,1,8,18,3,493,29,13,19,14,1
3,2,2,54,196,7,251,140,42,158,45,1
1,1,2,7,23,1,46,4,7,26,9,2
5,2,1,88,188,6,240,113,8,180,49,2
2,2,2,29,87,9,592,50,56,68,40,1
1,2,1,78,204,2,270,10,117,229,113,1
4,2,1,33,110,7,574,14,38,98,37,1
4,1,2,37,123,3,253,82,25,120,45,1
2,1,2,95,342,4,349,106,76,245,59,1
4,1,2,43,155,6,139,89,69,149,44,2
5,2,2,66,245,3,321,130,135,230,48,1
2,2,2,61,183,6,572,99,119,158,75,1
2,1,2,47,182,3,192,129,50,99,58,2
0,1,2,46,183,2,318,123,59,165,40,1
5,1,2,73,155,8,158,78,65,221,84,2
5,2,2,50,136,1,122,78,45,117,70,2
3,2,1,92,306,9,573,228,176,190,90,1
5,2,2,30,97,6,310,29,38,83,35,1
1,2,1,34,129,9,246,89,36,136,29,2
1,2,1,32,69,3,441,43,66,112,39,1
3,1,2,19,79,2,454,9,29,46,10,1
1,1,2,70,148,3,79,26,83,214,82,2
5,1,2,43,166,8,155,27,25,104,56,2
0,1,1,24,87,9,315,68,0,81,34,1
4,1,1,62,214,4,84,165,82,148,57,2
0,1,2,62,248,7,328,161,29,178,64,1
3,1,2,29,109,7,565,36,46,63,42,1
2,1,2,16,50,0,379,10,14,55,9,1
1,1,1,91,187,6,389,239,115,348,90,1
5,2,1,63,135,4,336,130,55,191,81,1
1,2,2,29,63,9,537,40,42,120,43,1
3,2,2,21,82,5,257,36,14,59,13,1
2,1,2,3,14,4,24,3,3,15,7,2
0,2,1,35,90,6,231,83,10,86,19,2
4,2,1,84,211,6,176,62,27,277,127,2
4,1,2,24,82,1,475,6,38,101,26,1
1,2,1,69,177,9,177,66,132,190,93,2
4,2,1,68,195,7,382,93,53,142,73,1
5,2,2,81,174,5,34,196,132,222,98,2
3,1,1,66,236,5,265,188,28,185,67,1
1,2,1,97,254,0,40,156,184,292,118,2
2,1,2,49,107,6,22,79,29,104,59,2
4,1,1,33,104,3,583,2,23,81,20,1
3,1,1,41,125,7,46,33,11,116,38,2
0,1,1,51,199,0,561,5,8,162,62,1
5,1,1,62,216,5,399,157,5,169,38,1
0,1,2,91,269,3,329,45,143,266,50,1
3,1,2,9,28,6,59,15,10,37,10,2
2,2,2,69,267,4,130,207,83,242,42,2
4,2,2,9,30,8,117,14,10,39,7,2
2,1,2,17,49,2,596,43,1,59,24,1
0,2,2,11,36,7,390,36,17,44,8,1
5,1,2,73,225,7,47,151,12,158,107,2
4,2,2,22,67,1,239,23,0,93,29,2
4,1,1,23,77,3,164,40,30,87,30,2
4,1,2,73,159,1,10,108,143,146,58,2
3,2,2,91,361,2,131,220,146,326,88,2
5,2,2,31,97,5,189,20,5,69,28,2
4,2,1,55,136,5,475,16,31,156,71,1
2,2,1,10,42,4,255,1,11,24,14,1
4,1,1,80,293,4,157,67,67,211,110,2
3,2,2,53,121,3,280,8,9,190,73,1
4,2,2,16,69,9,196,30,11,69,20,2
0,2,2,33,111,7,537,37,21,97,27,1
4,2,1,58,129,2,155,73,59,162,71,2
0,1,1,25,94,9,251,13,13,68,16,1
4,2,1,57,204,4,525,117,79,207,85,1
1,2,1,19,39,8,254,34,8,61,15,1
0,2,1,18,49,8,100,19,15,47,15,2
5,2,2,88,340,4,553,225,119,319,101,1
1,2,1,74,185,6,103,209,47,244,100,2
3,1,2,3,12,2,92,14,2,15,6,2
1,1,2,61,187,9,373,146,81,157,42,1
0,1,1,29,68,4,198,38,11,119,43,2
1,2,2,9,23,2,558,18,19,24,6,1
4,1,1,37,140,9,177,10,46,88,29,2
4,2,1,85,279,5,248,118,99,195,85,2
4,2,1,62,236,2,0,162,116,246,70,2
2,1,1,0,5,5,183,1,2,3,3,2
1,1,2,22,55,9,84,17,25,81,31,2
3,2,2,87,349,4,594,171,56,274,98,1
3,2,2,59,145,4,192,67,35,176,61,2
5,2,1,74,254,1,307,129,136,288,49,1
3,2,2,7,21,7,401,7,0,17,4,1
2,2,1,69,194,9,590,139,39,219,40,1
2,2,1,48,143,4,508,44,35,170,31,1
4,1,1,18,71,9,296,6,23,46,25,1
4,1,1,24,59,6,121,25,22,86,34,2
2,1,1,68,146,9,195,99,88,137,102,2
3,1,2,37,95,2,304,109,73,74,33,1
3,1,2,82,323,1,209,227,126,321,87,1
0,1,1,0,3,3,552,5,0,1,2,1
2,2,1,17,64,7,593,56,36,60,16,1
2,2,1,90,327,6,574,39,97,309,66,1
3,2,1,1,2,2,86,8,2,9,1,2
5,1,2,61,178,1,290,54,109,221,86,1
2,2,2,59,232,6,210,90,95,121,34,2
3,1,1,76,253,2,223,136,71,205,92,2
0,1,1,18,64,3,161,49,22,69,26,2
4,2,2,17,53,0,532,27,33,68,24,1
2,2,1,31,93,8,596,99,9,118,49,1
0,2,1,93,257,0,432,225,156,201,93,1
0,1,1,33,136,7,1,103,1,84,27,2
5,1,2,42,155,1,401,41,63,168,41,1
2,2,2,18,37,6,202,49,15,51,13,2
3,2,2,90,192,5,442,183,99,192,136,1
1,2,2,20,47,0,455,11,25,64,32,1
1,2,2,17,68,0,534,39,23,55,14,1
5,1,1,85,181,5,94,188,32,243,120,2
3,1,1,95,194,1,363,167,22,358,52,1
3,1,2,92,200,4,349,196,67,357,100,1
4,2,1,78,229,6,438,109,121,196,54,1
5,2,2,8,17,1,224,27,18,19,7,2
5,2,2,51,143,7,555,42,16,109,74,1
3,1,1,12,51,9,4,17,13,26,8,2
2,1,1,14,35,5,232,32,14,51,11,2
3,1,1,32,82,2,284,42,47,65,37,1
3,1,2,76,284,1,147,72,95,198,113,1
4,2,2,69,196,6,552,47,32,194,76,1
1,2,1,58,128,0,68,99,22,134,49,2
3,2,1,80,286,4,147,44,147,291,68,2
4,1,2,37,111,9,567,38,11,133,32,1
5,2,1,82,173,5,97,134,145,242,79,2
4,1,2,95,191,9,498,64,137,200,127,1
1,2,1,81,260,9,230,228,110,329,80,2
4,1,2,23,96,7,56,55,26,58,23,2
3,1,2,59,237,8,418,41,34,163,68,1
3,2,2,48,127,4,159,29,34,179,72,2
3,2,2,93,219,3,271,44,86,241,105,1
2,1,2,55,202,3,112,58,43,209,49,2
1,1,1,48,122,9,304,41,1,119,74,1
4,2,1,84,203,7,149,108,106,284,54,2
5,2,2,12,50,5,478,16,7,41,7,1
3,1,2,57,209,7,176,117,48,145,77,2
4,1,1,39,101,5,427,119,59,161,44,1
3,1,2,72,182,3,518,104,88,277,84,1
1,1,1,69,190,7,438,72,0,240,36,1
5,1,1,51,179,7,246,146,79,131,40,2
2,2,2,64,138,0,171,108,114,204,60,2
3,2,2,26,103,1,560,52,47,64,29,1
1,2,1,14,41,1,64,25,7,40,24,2
0,1,1,83,250,9,257,130,51,236,71,1
1,2,1,50,204,5,312,22,26,162,32,1
2,2,1,62,190,2,114,72,18,188,39,2
5,1,2,11,26,1,72,17,1,25,6,2
0,1,2,54,113,5,166,150,74,215,75,2
3,1,1,88,195,9,48,86,92,250,60,2
1,2,1,76,169,1,297,37,127,171,85,1
4,2,1,38,107,3,491,5,47,100,30,1
0,1,1,5,15,5,100,15,11,19,3,2
5,1,1,71,184,7,513,66,82,197,58,1
0,2,1,50,151,1,375,153,88,125,29,1
1,2,2,60,179,8,24,31,120,189,34,2
4,1,2,9,33,3,393,24,13,35,15,1
1,2,1,54,134,3,191,101,37,182,42,2
5,1,1,32,95,3,259,35,29,80,22,1
4,1,2,13,46,7,92,18,11,27,20,2
2,2,2,56,183,8,232,109,9,120,67,2
4,2,2,96,291,3,292,276,167,355,90,1
5,2,2,81,228,1,159,55,143,281,55,2
4,1,1,3,9,1,327,0,5,15,7,1
4,1,2,17,58,0,162,21,33,51,25,1
1,2,1,95,244,6,300,136,140,351,67,1
5,2,2,16,59,8,66,35,24,60,13,2
0,1,1,31,94,6,56,98,48,91,19,2
5,1,2,7,20,7,290,12,15,18,9,1
5,1,1,80,286,1,185,165,30,191,68,1
1,2,1,3,14,8,317,4,1,11,5,1
5,1,1,8,23,3,364,9,12,32,9,1
3,2,2,69,276,3,283,89,76,193,63,1
1,1,1,0,1,8,559,3,1,1,2,1
2,1,2,29,70,6,204,32,0,69,15,2
4,1,2,5,20,7,388,15,3,16,4,1
3,2,2,16,54,0,122,48,0,34,23,1
3,2,1,82,267,3,446,150,84,267,125,1
3,1,2,72,172,9,17,177,140,267,95,2
2,2,1,65,199,2,401,88,122,136,82,1
1,1,1,15,57,7,454,39,15,61,18,1
3,2,1,1,3,4,215,3,2,7,2,2
1,1,1,36,85,5,370,52,47,119,38,1
5,1,1,11,37,3,107,38,13,32,11,2
5,2,1,29,106,5,584,61,37,120,41,1
1,1,1,0,1,9,582,4,1,0,0,1
2,2,1,79,244,2,295,55,143,270,65,1
1,2,1,87,226,1,457,82,116,175,78,1
5,1,1,40,82,1,86,87,46,102,60,2
5,2,1,39,108,8,456,17,30,105,30,1
3,2,2,81,254,5,153,239,146,201,57,2
3,2,2,73,249,3,16,10,8,180,90,2
3,1,2,19,74,2,403,7,40,79,13,1
3,1,2,12,29,3,453,22,20,33,20,1
0,2,2,67,232,0,321,78,73,228,94,1
0,1,1,23,88,4,552,50,47,71,15,1
3,2,1,36,91,5,1,78,28,146,50,2
3,2,1,75,290,4,59,68,61,216,42,2
1,2,2,30,63,7,234,88,26,62,18,2
0,2,1,84,197,4,404,253,100,305,103,1
3,2,1,36,134,7,362,48,4,121,53,1
3,1,2,82,308,8,299,206,141,202,85,1
1,1,2,14,51,1,19,42,22,39,16,1
2,2,2,76,191,7,249,186,133,238,69,2
1,1,1,92,207,5,143,141,27,229,56,2
3,2,1,97,264,4,250,222,159,363,66,1
2,1,1,73,148,3,188,198,0,282,67,2
5,1,2,31,115,7,545,60,15,89,26,1
2,1,2,53,187,0,82,125,10,149,81,1
5,2,2,22,72,5,57,26,29,58,13,2
1,2,1,85,272,7,515,80,134,233,59,1
1,2,2,94,257,7,68,185,166,296,84,2
0,1,2,82,195,7,374,5,122,271,107,1
5,2,2,90,236,4,35,58,153,350,107,2
2,1,1,44,123,0,55,63,69,145,65,2
5,2,2,74,172,2,210,91,35,154,98,2
4,1,2,83,175,1,398,67,43,283,80,1
4,2,1,29,79,8,108,29,38,105,31,2
3,1,1,47,128,8,101,57,41,161,36,2
5,2,1,56,137,6,118,39,104,148,68,2
0,2,2,55,210,1,397,30,68,197,55,1
4,2,1,78,312,7,463,149,88,173,89,1
4,2,2,48,111,2,36,16,40,152,25,2
2,2,1,27,80,4,393,75,19,94,43,1
2,2,2,62,236,8,445,148,40,160,70,1
5,1,2,61,222,8,329,3,39,228,80,1
0,2,2,57,230,7,281,22,81,146,58,1
1,1,2,79,293,1,372,82,51,208,54,1
5,1,1,69,198,1,400,169,29,153,45,1
1,2,2,12,41,6,487,16,12,39,8,1
3,1,1,21,77,3,0,42,38,70,12,2
1,1,2,72,158,1,355,220,129,250,43,1
0,1,1,51,130,5,272,42,25,177,71,1
5,1,1,75,161,0,363,11,148,155,39,1
0,2,2,48,104,7,426,16,11,154,48,1
5,2,1,58,120,5,380,114,53,135,73,1
0,1,2,12,24,0,385,34,8,51,13,1
5,2,1,92,228,2,462,124,102,220,66,1
3,2,2,50,169,8,468,92,55,114,38,1
0,1,2,29,108,3,204,35,46,111,18,2
3,2,1,82,202,5,496,229,105,173,112,1
0,2,2,10,26,8,48,4,12,26,6,2
5,2,1,46,128,2,417,83,89,180,28,1
5,2,1,90,339,1,265,5,139,233,123,1
2,2,2,51,106,2,347,146,35,184,32,1
3,1,2,45,106,0,326,92,23,143,52,1
0,2,2,63,244,2,254,27,11,224,96,1
4,1,1,30,112,9,564,87,50,118,41,1
4,1,2,44,122,2,106,108,2,137,68,2
5,1,2,5,15,4,350,13,1,12,3,1
5,2,1,74,162,3,234,89,103,246,83,2
4,1,2,10,23,3,572,16,21,24,9,1
2,1,2,49,162,5,545,121,90,111,57,1
1,2,1,41,160,6,492,4,4,99,40,2
4,1,2,1,9,8,244,7,1,5,1,2
2,1,1,38,127,4,252,37,16,153,34,1
5,2,2,37,146,5,537,11,5,141,36,1
0,2,1,67,210,8,545,174,56,211,66,1
4,2,1,68,238,4,377,188,60,213,63,1
1,1,2,61,180,9,130,130,13,227,92,2
3,1,1,87,222,5,587,233,108,332,95,1
0,2,1,55,191,3,244,43,64,196,58,2
4,2,1,50,180,4,55,4,38,103,34,2
4,1,2,72,172,1,240,88,76,176,36,2
5,1,2,63,157,6,144,11,79,228,79,2
3,1,2,60,146,6,267,12,91,205,88,1
5,2,1,22,62,9,213,64,21,49,26,2
0,2,2,23,68,4,290,40,8,58,26,1
2,1,1,25,82,9,68,49,45,56,21,2
5,2,2,28,73,2,113,23,35,111,17,2
4,1,1,59,133,1,101,107,20,202,39,2
3,1,2,13,51,8,387,2,4,42,17,1
2,1,2,63,138,6,277,46,120,248,39,1
4,2,2,0,4,4,276,5,1,1,3,1
1,2,2,97,231,7,387,271,37,293,82,1
4,1,2,53,113,5,174,18,24,198,56,2
4,1,2,10,41,2,409,28,23,38,17,1
4,1,1,67,199,8,138,96,62,265,57,2
3,1,1,78,250,1,6,223,73,241,66,1
3,2,1,39,136,9,83,19,23,155,38,2
2,1,2,12,44,9,263,4,23,25,14,1
4,2,1,14,29,9,71,16,23,43,10,2
1,1,2,19,39,5,79,27,21,78,25,2
1,2,2,86,299,8,597,171,79,284,111,1
3,2,1,69,251,4,425,206,53,157,86,1
1,2,2,84,312,7,378,197,134,219,53,1
2,2,1,52,145,2,424,10,4,128,54,1
3,1,1,8,22,2,508,29,6,17,5,1
0,1,2,52,181,3,325,121,30,127,48,1
2,1,2,40,165,1,471,65,45,102,58,1
2,2,2,73,221,6,395,81,39,150,94,1
4,1,2,10,30,0,264,22,5,44,11,1
4,1,1,61,142,4,49,38,123,162,57,2
4,1,1,1,6,1,497,3,4,3,4,1
3,1,2,72,285,3,91,200,79,233,72,2
5,2,2,20,51,5,533,49,33,67,16,1
5,1,2,38,88,4,215,6,64,96,55,2
4,1,1,25,101,7,371,61,37,53,40,1
0,2,1,18,66,1,104,49,16,39,30,1
4,2,2,62,145,2,237,23,37,183,65,2
5,2,1,12,48,1,48,21,9,37,13,1
0,2,1,26,60,5,347,41,0,84,23,1
2,2,1,80,284,6,16,233,161,174,43,2
3,2,2,88,264,6,338,53,0,310,52,1
5,2,1,6,18,5,63,12,10,28,9,2
4,2,1,59,209,2,508,7,72,220,61,1
4,2,1,22,91,0,571,37,3,68,35,1
4,1,1,58,167,5,307,153,32,218,39,1
2,2,1,77,222,2,271,81,53,176,81,1
3,1,1,93,254,8,146,169,136,290,101,2
3,2,1,16,61,9,136,15,29,41,13,2
3,2,1,56,138,5,438,117,44,151,84,1
3,1,2,26,91,4,219,70,35,74,15,2
3,1,1,38,80,3,231,37,74,149,59,2
1,2,2,8,31,8,278,23,4,28,12,1
0,1,2,89,208,9,278,59,62,334,56,1
0,1,2,44,178,6,142,28,2,153,33,2
2,2,2,76,166,2,451,174,63,201,117,1
4,1,1,64,185,4,53,165,95,197,62,2
5,2,2,96,263,5,364,52,29,222,140,1
1,1,2,72,263,8,205,22,24,221,39,2
3,1,1,41,163,4,271,57,37,125,58,1
2,2,1,96,343,7,454,124,149,344,61,1
5,2,2,9,36,9,558,32,12,35,11,1
3,1,1,84,215,9,341,53,88,237,91,1
0,2,1,92,352,7,292,93,118,302,58,1
3,1,1,51,200,6,132,150,0,169,59,2
1,2,1,85,335,8,258,183,115,312,59,1
3,1,1,46,139,5,247,104,7,95,24,2
4,2,2,42,95,8,432,24,24,148,44,1
1,1,1,52,190,5,484,50,18,200,65,1
5,2,1,82,316,4,305,189,103,217,91,1
1,1,1,52,192,8,388,121,8,167,35,1
3,2,1,92,318,4,317,227,58,291,114,1
0,2,1,6,21,1,218,5,8,25,5,1
0,2,2,36,145,4,90,59,57,92,46,2
4,1,2,29,60,1,70,86,41,85,28,2
3,2,1,58,210,1,502,47,89,170,76,1
2,2,1,66,152,5,38,99,12,215,85,2
5,2,2,50,114,2,358,81,51,111,56,1
0,2,2,17,64,5,295,30,32,46,17,1
5,1,1,34,82,9,294,44,64,71,45,1
3,1,1,13,38,6,311,6,20,45,21,1
3,2,2,18,55,3,499,30,31,52,10,1
5,1,2,90,183,9,197,10,3,239,107,2
0,2,1,59,156,8,156,129,108,188,88,2
5,2,2,1,2,3,96,4,3,9,2,2
1,1,2,6,20,4,470,9,9,26,11,1
0,2,2,31,87,7,497,30,64,100,33,1
1,2,2,56,184,9,286,141,30,153,60,1
5,2,2,83,231,7,304,250,165,242,48,1
0,2,1,39,125,3,499,37,7,91,27,1
2,1,2,76,261,1,463,22,84,163,67,1
0,1,2,73,227,6,425,89,48,199,71,1
2,1,2,21,85,8,36,18,8,49,15,2
4,1,1,4,20,2,195,17,6,17,3,2
1,2,2,27,112,9,131,36,38,56,31,2
5,2,2,7,19,0,115,6,17,26,7,2
5,1,1,88,201,2,151,52,114,279,90,2
1,2,2,46,140,1,189,124,79,174,36,2
1,1,2,14,43,5,115,8,6,36,15,2
3,2,2,24,78,5,125,73,19,65,22,2
4,1,1,16,43,6,153,17,24,44,16,2
5,1,1,42,115,9,334,59,73,149,43,1
2,2,2,0,0,9,219,0,0,1,3,2
4,2,1,6,18,2,53,7,3,26,12,2
3,1,2,13,29,1,467,20,4,34,14,1
0,2,1,75,166,6,173,221,40,287,64,2
5,1,1,70,210,0,501,99,17,201,72,1
4,1,2,8,20,7,243,2,1,17,10,2
1,1,2,61,169,5,414,101,42,244,85,1
3,1,2,17,38,5,530,46,11,50,21,1
5,1,2,42,150,1,101,2,54,172,24,1
0,2,2,89,261,2,218,158,11,349,57,2
2,1,1,7,20,9,67,0,12,31,13,2
0,1,1,44,117,5,193,45,7,159,36,2
2,1,1,92,224,6,205,40,169,244,115,2
5,1,2,67,262,7,22,205,98,168,94,2
2,1,2,1,6,3,435,8,4,2,1,1
5,1,1,17,64,0,322,42,2,36,17,1
4,1,1,42,161,2,213,54,75,128,57,2
4,2,1,10,38,7,285,9,9,20,9,1
1,1,1,8,27,4,513,29,5,30,8,1
0,1,2,29,101,8,322,13,50,69,16,1
1,1,1,19,60,7,599,24,22,41,22,1
0,2,2,19,44,0,159,40,13,78,12,2
4,1,2,92,330,8,69,206,56,319,72,2
2,2,2,95,368,2,301,3,31,235,118,1
4,1,2,12,24,8,403,6,13,51,9,1
2,2,2,45,143,9,297,82,60,138,68,1
3,2,1,39,130,4,370,19,55,129,61,1
4,2,1,10,25,2,66,33,3,39,14,2
5,2,2,77,275,7,557,233,125,169,106,1
2,2,2,64,147,7,101,136,66,232,33,2
0,2,2,20,85,1,137,16,23,80,20,1
3,2,2,53,173,3,582,58,78,200,31,1
4,1,2,49,152,3,92,67,81,133,67,2
2,2,1,37,74,4,121,97,75,138,21,2
5,1,2,0,1,2,422,3,3,1,1,1
4,1,2,56,144,4,392,23,101,174,39,1
5,2,2,81,204,0,237,84,143,194,78,2
5,1,1,24,52,3,376,67,8,69,13,1
1,1,2,19,78,2,517,46,29,46,29,1
4,2,2,37,105,9,133,47,16,142,23,2
1,1,1,50,160,2,224,110,34,204,46,2
3,2,1,76,241,9,190,67,51,174,41,2
3,2,1,52,140,1,295,41,28,190,49,1
2,2,2,27,107,0,535,49,32,112,14,1
4,1,2,69,280,2,550,56,71,257,97,1
1,1,1,6,22,1,109,13,10,28,9,1
5,1,1,32,125,4,460,98,43,107,46,1
1,1,1,66,173,6,44,55,56,178,77,2
4,1,1,68,268,5,581,83,94,169,95,1
0,1,1,91,242,4,300,202,7,323,54,1
2,1,2,73,196,4,490,35,130,196,59,1
3,1,1,78,309,9,92,73,84,157,60,2
5,1,1,14,38,0,448,14,10,39,10,1
1,1,1,65,185,2,498,87,59,177,61,1
3,2,2,36,111,1,23,58,40,93,44,1
1,2,1,25,51,2,113,48,15,58,26,2
3,1,2,11,26,3,433,38,19,35,18,1
4,2,2,32,102,7,243,31,45,108,45,2
3,1,2,32,106,6,457,54,16,74,30,1
5,1,1,22,65,3,164,19,13,92,19,2
0,2,2,17,66,1,449,21,37,40,22,1
4,1,2,5,19,2,380,3,2,22,3,1
1,2,2,67,206,1,274,32,18,247,52,1
5,1,1,1,5,8,474,4,2,6,4,1
3,2,2,58,184,4,87,66,62,230,67,2
1,2,2,41,161,9,97,67,62,99,57,2
4,1,2,56,132,6,516,138,93,201,79,1
2,1,1,31,64,3,545,13,46,120,32,1
2,2,2,2,12,1,443,7,5,9,3,1
5,2,2,1,3,1,118,5,2,4,2,2
1,2,2,40,104,2,166,74,70,137,47,2
2,2,1,4,20,5,35,4,9,9,4,2
5,2,1,42,149,2,146,95,22,164,58,2
0,1,1,90,291,0,568,92,138,317,53,1
2,1,1,67,250,1,463,90,36,210,55,1
5,2,1,49,134,6,227,121,89,191,47,2
4,1,2,32,124,0,441,33,61,74,37,1
4,2,1,84,265,5,502,74,28,318,117,1
3,2,1,90,286,3,238,139,83,321,49,2
5,1,1,46,160,1,223,88,23,97,28,1
4,2,2,26,80,6,81,32,11,88,15,2
1,1,1,32,67,1,234,31,16,127,40,2
5,2,1,6,19,6,274,22,12,14,11,1
1,2,2,39,108,2,105,120,29,87,59,2
0,2,2,17,35,7,242,8,5,37,21,2
5,1,1,65,251,6,520,103,81,182,39,1
0,1,2,50,131,0,205,120,79,201,62,2
3,1,1,65,161,0,208,44,109,250,92,2
1,2,1,45,147,9,535,21,25,98,38,1
0,2,2,58,217,5,526,14,20,138,70,1
5,2,1,63,186,5,127,51,19,179,78,2
3,1,2,3,17,5,590,8,7,15,4,1
4,2,2,55,130,0,33,94,30,115,82,2
4,2,1,66,197,5,379,202,109,266,66,1
5,2,2,29,120,8,505,49,19,58,28,1
3,2,2,49,107,7,526,118,29,126,27,1
1,2,1,61,236,4,544,163,49,165,45,1
5,1,1,42,138,4,363,53,49,172,26,1
1,2,2,79,216,2,584,151,54,272,66,1
1,2,2,9,34,0,208,2,0,19,13,1
0,1,1,22,66,1,281,51,45,57,34,1
3,1,1,68,260,5,181,143,128,148,99,2
1,1,1,85,297,5,243,219,127,303,126,2
0,2,1,33,123,4,148,12,25,101,36,2
1,1,1,14,50,1,413,14,14,46,13,1
5,2,1,76,170,7,193,8,45,160,93,2
2,2,2,35,89,4,519,85,20,99,31,1
0,2,2,46,154,4,98,49,74,168,64,2
0,1,1,27,72,8,392,32,3,72,40,1
5,1,1,48,143,8,209,118,25,195,49,2
0,1,1,74,178,7,139,128,59,295,106,2
1,1,2,28,91,1,322,6,35,93,20,1
3,2,1,0,4,8,226,4,1,2,0,2
5,2,1,66,187,3,565,95,72,247,63,1
5,2,1,95,271,0,28,0,181,217,79,2
0,1,1,10,39,1,468,28,22,25,15,1
5,2,1,72,237,7,554,43,67,203,87,1
4,1,2,67,205,1,539,26,24,158,74,1
0,2,1,89,230,8,114,177,25,335,64,2
0,1,1,11,44,7,230,32,10,35,8,2
3,1,2,64,143,4,541,153,121,145,60,1
3,2,1,16,54,6,370,53,31,32,27,1
5,2,1,80,206,6,426,114,48,257,84,1
4,2,2,26,80,6,52,49,26,68,37,2
1,1,1,68,157,1,254,130,86,263,79,1
4,1,2,5,15,8,428,4,13,19,6,1
0,2,2,72,252,2,163,23,56,265,84,2
5,2,1,21,47,4,131,3,37,84,29,2
1,1,1,4,16,3,145,12,1,13,3,2
5,1,2,8,27,1,596,28,11,17,11,1
1,2,1,20,49,3,120,29,1,47,23,2
1,2,2,78,306,0,15,235,12,192,73,1
4,2,2,84,206,4,567,242,72,234,99,1
3,2,1,73,257,0,42,139,19,266,112,1
5,2,1,50,115,8,411,143,51,152,45,1
2,2,2,77,206,0,423,17,18,160,71,1
1,1,1,40,110,1,404,47,28,146,40,1
0,1,2,63,199,7,542,83,122,140,96,1
0,1,1,72,149,5,300,62,85,185,41,1
3,2,2,89,253,5,388,89,163,276,111,1
0,2,2,6,20,7,439,18,6,17,4,1
1,1,1,6,25,4,498,13,13,22,4,1
5,1,1,39,96,1,19,76,74,117,55,2
5,1,1,40,84,2,283,60,8,82,25,1
3,1,1,46,112,5,235,36,80,153,54,2
3,2,1,81,256,3,396,144,122,232,71,1
4,2,2,74,236,3,372,25,16,199,67,1
4,1,2,49,120,9,110,92,92,184,56,2
5,1,2,34,113,6,246,85,3,117,48,2
3,2,1,52,165,7,250,107,64,131,70,1
5,2,2,5,11,1,44,15,8,23,3,2
2,2,1,96,372,4,443,54,148,240,53,1
4,1,2,95,359,1,472,138,113,374,134,1
0,1,1,92,296,5,2,123,15,353,82,2
3,1,1,30,88,8,76,45,8,87,17,2
0,1,1,35,113,4,447,0,45,87,35,1
2,1,1,40,155,2,410,123,37,123,46,1
2,2,2,68,239,2,592,206,5,211,92,1
3,2,2,30,112,7,192,48,23,101,32,2
5,1,2,77,174,0,259,197,28,286,54,1
3,2,2,20,80,8,14,11,9,55,20,2
0,1,1,25,81,2,444,12,41,72,20,1
5,2,2,66,177,5,390,178,118,247,93,1
3,1,1,61,230,1,47,183,122,208,81,1
5,1,1,88,311,0,377,120,108,204,87,1
1,1,2,45,154,1,168,133,51,159,36,1
2,2,2,79,172,1,374,108,127,229,93,1
2,2,2,88,270,6,53,226,44,266,72,2
4,2,2,36,138,3,427,39,49,79,54,1
4,2,1,86,219,4,212,68,40,316,99,2
3,2,1,85,269,8,154,91,93,306,120,2
5,2,2,48,121,6,15,74,86,167,40,2
